date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:14:39	56196/56196	---M-Z	200	added ('OK')	application/x-javascript	etag:%22db84-65316af9-a882a58e24129827;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/scrool-triger.js	html.hixstudio.net/technix-prv/technix/assets/js/scrool-triger.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:40	17430/17430	---M-Z	200	added ('OK')	application/x-javascript	etag:%224416-65316af9-9ae519af3f7a82f6;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/scrollMagic.min.js	html.hixstudio.net/technix-prv/technix/assets/js/scrollMagic.min.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:41	8929/8929	---M-Z	200	added ('OK')	application/x-javascript	etag:%2222e1-65316af9-440f16c5b110ab0c;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/parallax-scroll.js	html.hixstudio.net/technix-prv/technix/assets/js/parallax-scroll.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:42	1288/1288	---M-Z	200	added ('OK')	application/x-javascript	etag:%22508-65316af9-9174492f4867cfa7;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/animation.gsap.min.js	html.hixstudio.net/technix-prv/technix/assets/js/animation.gsap.min.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:43	35503/35503	---M-Z	200	added ('OK')	application/x-javascript	etag:%228aaf-65316af9-624f9d14bc5d4906;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/isotope-pkgd.js	html.hixstudio.net/technix-prv/technix/assets/js/isotope-pkgd.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:44	5594/5594	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215da-65316af9-f5dad9e5bf8ec1a3;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/imagesloaded-pkgd.js	html.hixstudio.net/technix-prv/technix/assets/js/imagesloaded-pkgd.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:45	3188/3188	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c74-65316af9-e02d768a8d2e7470;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/jquery-appear.js	html.hixstudio.net/technix-prv/technix/assets/js/jquery-appear.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:46	26038/26038	---M-Z	200	added ('OK')	application/x-javascript	etag:%2265b6-65316af9-18dd4e0c9f9ec74f;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/jquery-knob.js	html.hixstudio.net/technix-prv/technix/assets/js/jquery-knob.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:47	1202/1202	---M-Z	200	added ('OK')	application/x-javascript	etag:%224b2-65316af9-a23002647a0fcb4e;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/ajax-form.js	html.hixstudio.net/technix-prv/technix/assets/js/ajax-form.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:48	38387/38387	---M-Z	200	added ('OK')	application/x-javascript	etag:%2295f3-65316af9-fbc803607586eb8f;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/main.js	html.hixstudio.net/technix-prv/technix/assets/js/main.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
